id,source_file,category,line_no,text
364,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,364,"Gold Standard(금본위제): 국가의 화폐 가치를 일정량의 순금 가치에 묶어두고, 돈을 가져오면 언제든 금으로 바꾸어 주는 것을 국가가 보증했던 과거의 화폐 제도"
365,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,365,"Golden Cross(골든 크로스): 주식 차트 분석에서 단기 이동평균선(예: 20일선)이 장기 이동평균선(예: 60일선)을 아래에서 위로 뚫고 올라가는 순간으로, 주가가 강한 상승 추세로 접어들었다는 매수 신호"
366,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,366,Golden Parachute(황금낙하산): 경영진이 해임될 때 거액의 퇴직금을 받도록 하여 적대적 인수를 방어하는 전략
367,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,367,Goldilocks economy(골디락스 경제): 물가 안정 속의 고성장을 누리는 이상적이고 쾌적한 경제 상태
368,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,368,"Goodhart's Law(굿하트의 법칙): 정책 당국이 어떤 경제 지표(예: 통화량)를 목표로 삼고 통제하기 시작하는 순간, 사람들의 행동이 변해버려 그 지표는 더 이상 상황을 측정하는 올바른 경제 지표로서의 유효성을 잃어버린다는 법칙"
369,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,369,Goodwill(영업권): 기업 인수 시 뛰어난 상표 가치 등을 인정하여 순자산가치보다 더 얹어주는 프리미엄
370,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,370,"Government Bond(국채): 국가가 도로를 짓거나 복지 예산을 마련하기 위해 세금이 부족할 때, 국민이나 외국인에게 이자를 주기로 약속하고 돈을 꾸면서 발행하는 빚문서"
371,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,371,"Government Spending(정부 지출): 국가가 도로나 댐 건설 등 인프라에 투자하거나 공무원 월급, 국방, 복지 수당 등을 위해 재정 예산에서 지출하는 모든 금액"
372,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,372,Gray Market(그레이 마켓/회색시장): 합법과 불법 경계의 시장 또는 상장 직전의 장외 시장
373,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,373,Gray Rhino(회색 코뿔소): 예상할 수 있으나 간과하여 위기에 빠지게 되는 예측 가능한 위험
374,경제 금융 경제학(최종 550).hwpx,경제 금융 경제학,374,Great Resignation(대퇴사): 팬데믹 이후 직장인들이 자발적으로 대규모로 회사를 그만두는 현상
